method,method2,samplingSite,vegetation,latitude,longitude,samplingID,date,plantSp,animalSp,samplingDays,samplingMeters,seedNo,year
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-22T04:08:34Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-22T08:02:00Z,Rubus ulmifolius,Sturnus unicolor,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-22T13:53:38Z,Rubus ulmifolius,Saxicola rubicola,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-07-22T16:33:24Z,Rubus ulmifolius,Curruca communis,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-22T17:43:08Z,Rubus ulmifolius,Hippolais polyglotta,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-23T01:39:44Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-23T01:45:48Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-23T01:45:38Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-23T03:47:00Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-23T03:46:48Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-23T05:02:08Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-23T05:01:48Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-23T06:02:16Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959849987179,-6.4526,rulm002,2022-07-23T12:55:04Z,Rubus ulmifolius,Curruca melanocephala,118.08,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-07-23T16:20:36Z,Rubus ulmifolius,Curruca melanocephala,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-23T22:54:20Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-24T00:39:52Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-24T00:39:32Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-24T01:38:20Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-24T01:38:00Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-24T02:25:24Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-24T02:25:04Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-24T04:13:48Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-24T04:13:30Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Low_Scrubland,36.98106199,-6.48386,rulm046,2022-07-24T07:25:08Z,Rubus ulmifolius,Curruca communis,39.61,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.988980034366,-6.44209,rulm011,2022-07-24T12:59:50Z,Rubus ulmifolius,Turdus torquatus,41.91,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-24T22:55:56Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-25T02:32:24Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-07-25T05:24:22Z,Rubus ulmifolius,Cervus elaphus,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-07-25T05:43:52Z,Rubus ulmifolius,Cervus elaphus,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959849987179,-6.4526,rulm002,2022-07-25T11:22:14Z,Rubus ulmifolius,Curruca melanocephala,118.08,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.98771001,-6.44042,rulm036,2022-07-25T20:16:56Z,Rubus ulmifolius,Curruca communis,48.44,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-25T23:31:48Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-25T23:41:00Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-25T23:43:46Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.95978,-6.45222,rulm032,2022-07-26T02:26:12Z,Rubus ulmifolius,Cervus elaphus,77.82,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.95978,-6.45222,rulm032,2022-07-26T02:28:02Z,Rubus ulmifolius,Cervus elaphus,77.82,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-26T02:37:16Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.95978,-6.45222,rulm032,2022-07-26T02:33:24Z,Rubus ulmifolius,Cervus elaphus,77.82,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-26T03:32:12Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-26T05:19:42Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-26T05:20:02Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T01:04:38Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T01:09:24Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T04:36:34Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T04:36:24Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T04:40:08Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T04:39:50Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T04:42:34Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T04:44:40Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T04:58:20Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T04:58:10Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T05:17:46Z,Rubus ulmifolius,Apodemus/Mus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T08:28:14Z,Rubus ulmifolius,Curruca melanocephala,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959849987179,-6.4526,rulm002,2022-07-27T15:16:20Z,Rubus ulmifolius,Curruca melanocephala,118.08,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959849987179,-6.4526,rulm002,2022-07-27T16:02:22Z,Rubus ulmifolius,Curruca melanocephala,118.08,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959849987179,-6.4526,rulm002,2022-07-27T16:18:22Z,Rubus ulmifolius,Curruca melanocephala,118.08,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959849987179,-6.4526,rulm002,2022-07-27T17:01:52Z,Rubus ulmifolius,Curruca melanocephala,118.08,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959849987179,-6.4526,rulm002,2022-07-27T17:02:54Z,Rubus ulmifolius,Curruca melanocephala,118.08,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-27T23:58:46Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-28T04:46:00Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-28T05:10:36Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.960070012137,-6.45251,rulm001,2022-07-28T18:52:52Z,Rubus ulmifolius,Curruca communis,99.51,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959879994392,-6.4532,rulm007,2022-07-29T02:22:16Z,Rubus ulmifolius,Rattus rattus,45.61,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959879994392,-6.4532,rulm007,2022-07-29T02:22:40Z,Rubus ulmifolius,Rattus rattus,45.61,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-29T03:10:18Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-29T03:21:50Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.960070012137,-6.45251,rulm001,2022-07-29T03:25:50Z,Rubus ulmifolius,Rattus rattus,99.51,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Low_Scrubland,36.98106199,-6.48386,rulm046,2022-07-29T08:10:08Z,Rubus ulmifolius,Curruca melanocephala,39.61,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.98231,-6.48222,rulm043,2022-07-29T09:21:06Z,Rubus ulmifolius,Curruca melanocephala,51.42,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-29T13:55:16Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-07-29T14:54:12Z,Rubus ulmifolius,Sturnus unicolor,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-07-29T15:01:48Z,Rubus ulmifolius,Sturnus unicolor,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-29T15:01:06Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-07-29T15:06:56Z,Rubus ulmifolius,Sturnus unicolor,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-07-29T15:11:38Z,Rubus ulmifolius,Sturnus unicolor,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-07-29T15:17:26Z,Rubus ulmifolius,Sturnus unicolor,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-29T16:05:06Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Low_Scrubland,36.98106199,-6.48386,rulm046,2022-07-29T18:17:00Z,Rubus ulmifolius,Hippolais polyglotta,39.61,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.98231,-6.48222,rulm043,2022-07-29T18:13:18Z,Rubus ulmifolius,Curruca melanocephala,51.42,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Low_Scrubland,36.98140003,-6.48417,rulm045,2022-07-29T19:40:20Z,Rubus ulmifolius,Cervus elaphus,61.67,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-29T19:56:28Z,Rubus ulmifolius,Hippolais polyglotta,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.95978,-6.45222,rulm032,2022-07-30T00:31:08Z,Rubus ulmifolius,Cervus elaphus,77.82,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.98231,-6.48222,rulm043,2022-07-30T00:50:42Z,Rubus ulmifolius,Apodemus/Mus,51.42,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.959849987179,-6.4526,rulm002,2022-07-30T01:28:12Z,Rubus ulmifolius,Cervus elaphus,118.08,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.960070012137,-6.45251,rulm001,2022-07-30T03:26:08Z,Rubus ulmifolius,Rattus rattus,99.51,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.98231,-6.48222,rulm043,2022-07-30T10:20:18Z,Rubus ulmifolius,Curruca melanocephala,51.42,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-30T12:17:58Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-30T12:25:26Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-30T12:32:08Z,Rubus ulmifolius,Curruca conspicillata,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-30T12:48:34Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-30T13:11:52Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-30T13:20:52Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-30T14:11:36Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.981660034508,-6.48226,rulm026,2022-07-30T16:44:52Z,Rubus ulmifolius,Curruca melanocephala,90.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.981660034508,-6.48226,rulm026,2022-07-30T18:24:08Z,Rubus ulmifolius,Curruca communis,90.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.95978,-6.45222,rulm032,2022-07-30T23:44:00Z,Rubus ulmifolius,Cervus elaphus,77.82,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-31T08:55:28Z,Rubus ulmifolius,Curruca communis,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-07-31T10:50:22Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-07-31T11:00:38Z,Rubus ulmifolius,Curruca communis,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.987659968436,-6.44044,rulm009,2022-07-31T15:26:22Z,Rubus ulmifolius,Curruca communis,87.76,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.98771001,-6.44042,rulm036,2022-07-31T16:06:16Z,Rubus ulmifolius,Curruca melanocephala,48.44,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Low_Scrubland,36.981359962374,-6.48421,rulm018,2022-07-31T16:39:16Z,Rubus ulmifolius,Hippolais polyglotta,80.71,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Low_Scrubland,36.98140003,-6.48417,rulm045,2022-07-31T19:16:06Z,Rubus ulmifolius,Cervus elaphus,61.67,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-08-01T05:13:00Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.98231,-6.48222,rulm043,2022-08-01T06:19:12Z,Rubus ulmifolius,Apodemus/Mus,51.42,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98114002,-6.48395,aspa014,2022-08-01T07:09:00Z,Asparagus spp,Cervus elaphus,112.14,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98114002,-6.48395,aspa014,2022-08-01T07:12:40Z,Asparagus spp,Cervus elaphus,112.14,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Pistacia-dominated_Scrubland,36.960070012137,-6.45251,rulm001,2022-08-01T07:46:02Z,Rubus ulmifolius,Curruca melanocephala,99.51,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-01T09:41:46Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-01T09:43:18Z,Rubus ulmifolius,Hippolais polyglotta,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-01T10:51:40Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-01T12:24:26Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-01T14:20:20Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.98771001,-6.44042,rulm036,2022-08-01T17:22:06Z,Rubus ulmifolius,Curruca melanocephala,48.44,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.98771001,-6.44042,rulm036,2022-08-01T17:22:58Z,Rubus ulmifolius,Curruca melanocephala,48.44,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Low_Scrubland,36.98140003,-6.48417,rulm045,2022-08-01T19:33:32Z,Rubus ulmifolius,Cervus elaphus,61.67,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-01T19:36:02Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-08-01T23:15:42Z,Rubus ulmifolius,Rattus rattus,122.36,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-08-02T00:54:06Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-08-02T00:59:40Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-08-02T01:02:32Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-08-02T05:06:08Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-08-02T05:56:08Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-08-02T06:13:40Z,Rubus ulmifolius,Rattus rattus,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.987659968436,-6.44044,rulm009,2022-08-02T07:59:08Z,Rubus ulmifolius,Cervus elaphus,87.76,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.989489989355,-6.44174,rulm012,2022-08-02T09:20:42Z,Rubus ulmifolius,Curruca melanocephala,117.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-02T11:19:10Z,Rubus ulmifolius,Saxicola rubicola,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-02T13:03:32Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-02T14:01:34Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-02T14:14:40Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-02T15:10:18Z,Rubus ulmifolius,Curruca communis,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.981770005077,-6.48232,rulm027,2022-08-02T15:46:44Z,Rubus ulmifolius,Curruca melanocephala,70.88,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-02T15:49:08Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.981660034508,-6.48226,rulm026,2022-08-02T15:58:40Z,Rubus ulmifolius,Hippolais polyglotta,90.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Tall_open_Scrubland,36.981660034508,-6.48226,rulm026,2022-08-02T15:58:28Z,Rubus ulmifolius,Curruca communis,90.49,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.990809971467,-6.44253,rulm014,2022-08-02T16:06:28Z,Rubus ulmifolius,Curruca melanocephala,93.83,NA,NA,2022
camera,camera trap,Rubus ulmifolius,Marsh-Scrubland_Ecotone,36.992230033502,-6.44269,rulm015,2022-08-02T16:34:22Z,Rubus ulmifolius,Sturnus unicolor,122.36,NA,NA,2022
